movieId,title,genres,year,tag,era
1895,Can't Hardly Wait,Comedy Drama Romance,1998.0,,B
1897,High Art,Drama Romance,1998.0,,B
1900,"Children of Heaven, The (Bacheha-Ye Aseman)",Comedy Drama,1997.0,In Netflix queue,B
1902,Dream for an Insomniac,Drama Romance,1996.0,generation X,B
1904,Henry Fool,Comedy Drama,1997.0,,B
1906,Mr. Jealousy,Comedy Romance,1997.0,,B
1907,Mulan,Adventure Animation Children Comedy Drama Musical Romance,1998.0,,B
1909,"X-Files: Fight the Future, The",Action Crime Mystery Sci-Fi Thriller,1998.0,conspiracy,B
1910,I Went Down,Comedy Crime Drama,1997.0,,B
1911,Dr. Dolittle,Comedy,1998.0,,B
1912,Out of Sight,Comedy Crime Drama Romance Thriller,1998.0,heist,B
1913,Picnic at Hanging Rock,Drama Mystery,1975.0,Australia,N
1914,Smoke Signals,Comedy Drama,1998.0,,B
1916,Buffalo '66 (a.k.a. Buffalo 66),Drama Romance,1998.0,"melancholy, elegiac, wry, avant-garde romantic comedy, quirky",B
1917,Armageddon,Action Romance Sci-Fi Thriller,1998.0,space,B
1918,Lethal Weapon 4,Action Comedy Crime Thriller,1998.0,,B
1919,Madeline,Children Comedy,1998.0,,B
1920,Small Soldiers,Animation Children Fantasy War,1998.0,,B
1921,Pi,Drama Sci-Fi Thriller,1998.0,"existentialism, hallucinatory, visually appealing, mindfuck, mental illness, tense, atmospheric, paranoia, artsy, cerebral, mathematics, insanity, surreal, enigmatic, paranoid",B
1922,Whatever,Drama,1998.0,,B
1923,There's Something About Mary,Comedy Romance,1998.0,"crude humor, Ben Stiller, goofy",B
1924,Plan 9 from Outer Space,Horror Sci-Fi,1959.0,,G
1926,"Broadway Melody, The",Musical,1929.0,,S
1927,All Quiet on the Western Front,Action Drama War,1930.0,,G
1928,Cimarron,Drama Western,1931.0,,G
1929,Grand Hotel,Drama Romance,1932.0,,G
1931,Mutiny on the Bounty,Adventure Drama,1935.0,ships,G
1932,"Great Ziegfeld, The",Drama Musical,1936.0,,G
1933,"Life of Emile Zola, The",Drama,1937.0,,G
1934,You Can't Take It with You,Comedy Romance,1938.0,,G
1936,Mrs. Miniver,Drama War,1942.0,,G
1937,Going My Way,Comedy Drama Musical,1944.0,,G
1938,"Lost Weekend, The",Drama,1945.0,alcoholism,G
1939,"Best Years of Our Lives, The",Drama War,1946.0,,G
1940,Gentleman's Agreement,Drama,1947.0,"Judaism, anti-Semitism",G
1941,Hamlet,Drama,1948.0,,G
1942,All the King's Men,Drama,1949.0,"Huey Long, Robert Penn Warren, In Netflix queue",G
1944,From Here to Eternity,Drama Romance War,1953.0,,G
1945,On the Waterfront,Crime Drama,1954.0,"boxing, coulda been a contender",G
1946,Marty,Drama Romance,1955.0,,G
1947,West Side Story,Drama Musical Romance,1961.0,Gangs,G
1948,Tom Jones,Adventure Comedy Romance,1963.0,British,G
1949,"Man for All Seasons, A",Drama,1966.0,,G
1950,In the Heat of the Night,Drama Mystery,1967.0,racism,G
1951,Oliver!,Drama Musical,1968.0,Dickens,G
1952,Midnight Cowboy,Drama,1969.0,prostitution,G
1953,"French Connection, The",Action Crime Thriller,1971.0,"police, drugs",N
1954,Rocky,Drama,1976.0,"boxing, sports",N
1955,Kramer vs. Kramer,Drama,1979.0,divorce,N
1956,Ordinary People,Drama,1980.0,,N
1957,Chariots of Fire,Drama,1981.0,"Olympics, sports",N
1958,Terms of Endearment,Comedy Drama,1983.0,,N
1959,Out of Africa,Drama Romance,1985.0,"Africa, adultery",N
1960,"Last Emperor, The",Drama,1987.0,China,N
1961,Rain Man,Drama,1988.0,autism,N
1962,Driving Miss Daisy,Drama,1989.0,rasicm,N
1963,Take the Money and Run,Comedy Crime,1969.0,,G
1964,Klute,Drama Mystery,1971.0,,N
1965,Repo Man,Comedy Sci-Fi,1984.0,,N
1966,Metropolitan,Comedy,1990.0,,B
1967,Labyrinth,Adventure Fantasy Musical,1986.0,,N
1968,"Breakfast Club, The",Comedy Drama,1985.0,,N
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,1985.0,,N
1970,"Nightmare on Elm Street 3: Dream Warriors, A",Horror Thriller,1987.0,,N
1971,"Nightmare on Elm Street 4: The Dream Master, A",Horror Thriller,1988.0,,N
1972,"Nightmare on Elm Street 5: The Dream Child, A",Horror,1989.0,,N
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",Horror,1991.0,,B
1974,Friday the 13th,Horror Mystery Thriller,1980.0,,N
1975,Friday the 13th Part 2,Horror,1981.0,Jason,N
1976,Friday the 13th Part 3: 3D,Horror,1982.0,Jason,N
1977,Friday the 13th Part IV: The Final Chapter,Horror,1984.0,Jason,N
1978,Friday the 13th Part V: A New Beginning,Horror,1985.0,Jason,N
1979,Friday the 13th Part VI: Jason Lives,Horror,1986.0,Jason,N
1980,Friday the 13th Part VII: The New Blood,Horror,1988.0,,N
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989.0,,N
1982,Halloween,Horror,1978.0,,N
1983,Halloween II,Horror,1981.0,halloween,N
1984,Halloween III: Season of the Witch,Horror,1982.0,halloween,N
1985,Halloween 4: The Return of Michael Myers,Horror,1988.0,,N
1986,Halloween 5: The Revenge of Michael Myers,Horror,1989.0,,N
1987,Prom Night,Horror,1980.0,,N
1990,Prom Night IV: Deliver Us From Evil,Horror,1992.0,,B
1991,Child's Play,Horror Thriller,1988.0,,N
1992,Child's Play 2,Horror Thriller,1990.0,,B
1993,Child's Play 3,Comedy Horror Thriller,1991.0,,B
1994,Poltergeist,Horror Thriller,1982.0,ghosts,N
1995,Poltergeist II: The Other Side,Horror Thriller,1986.0,ghosts,N
1996,Poltergeist III,Horror Thriller,1988.0,ghosts,N
1997,"Exorcist, The",Horror Mystery,1973.0,demons,N
1998,Exorcist II: The Heretic,Horror,1977.0,,N
1999,"Exorcist III, The",Horror,1990.0,,B
2000,Lethal Weapon,Action Comedy Crime Drama,1987.0,,N
2001,Lethal Weapon 2,Action Comedy Crime Drama,1989.0,,N
2002,Lethal Weapon 3,Action Comedy Crime Drama,1992.0,,B
2003,Gremlins,Comedy Horror,1984.0,,N
2004,Gremlins 2: The New Batch,Comedy Horror,1990.0,,B
2005,"Goonies, The",Action Adventure Children Comedy Fantasy,1985.0,,N
2006,"Mask of Zorro, The",Action Comedy Romance,1998.0,"Mexico, California",B
2007,Polish Wedding,Comedy,1998.0,,B
2008,"This World, Then the Fireworks",Crime Drama Film-Noir,1997.0,,B
2009,Soylent Green,Drama Mystery Sci-Fi Thriller,1973.0,,N
2010,Metropolis,Drama Sci-Fi,1927.0,,S
2011,Back to the Future Part II,Adventure Comedy Sci-Fi,1989.0,time travel,N
2012,Back to the Future Part III,Adventure Comedy Sci-Fi Western,1990.0,,B
2013,"Poseidon Adventure, The",Action Adventure Drama,1972.0,,N
2014,Freaky Friday,Children Comedy Fantasy,1977.0,,N
2015,"Absent-Minded Professor, The",Children Comedy Fantasy,1961.0,,G
2016,"Apple Dumpling Gang Rides Again, The",Children Comedy Western,1979.0,,N
2017,Babes in Toyland,Children Fantasy Musical,1961.0,,G
2018,Bambi,Animation Children Drama,1942.0,,G
2019,Seven Samurai (Shichinin no samurai),Action Adventure Drama,1954.0,samurai,G
2020,Dangerous Liaisons,Drama Romance,1988.0,adultery,N
2021,Dune,Adventure Sci-Fi,1984.0,,N
2022,"Last Temptation of Christ, The",Drama,1988.0,"Bible, Katzanzakis",N
2023,"Godfather: Part III, The",Crime Drama Mystery Thriller,1990.0,"mafia, Francis Ford Coppola, Classic, Al Pacino, Andy Garcia",B
2024,"Rapture, The",Drama Mystery,1991.0,,B
2025,Lolita,Drama Romance,1997.0,,B
2026,Disturbing Behavior,Horror Thriller,1998.0,,B
2027,Jane Austen's Mafia!,Comedy Crime,1998.0,,B
2028,Saving Private Ryan,Action Drama War,1998.0,World War II,B
2032,"Barefoot Executive, The",Children Comedy,1971.0,,N
2033,"Black Cauldron, The",Adventure Animation Children Fantasy,1985.0,,N
2034,"Black Hole, The",Children Sci-Fi,1979.0,,N
2035,Blackbeard's Ghost,Children Comedy,1968.0,,G
2036,Blank Check,Children Comedy,1994.0,,B
2037,Candleshoe,Adventure Children Comedy,1977.0,,N
2038,"Cat from Outer Space, The",Children Comedy Sci-Fi,1978.0,,N
2040,"Computer Wore Tennis Shoes, The",Children Comedy,1969.0,,G
2041,Condorman,Action Adventure Children Comedy,1981.0,,N
2042,D2: The Mighty Ducks,Children Comedy,1994.0,,B
2043,Darby O'Gill and the Little People,Adventure Children Fantasy,1959.0,,G
2044,"Devil and Max Devlin, The",Comedy Fantasy,1981.0,,N
2046,Flight of the Navigator,Adventure Children Sci-Fi,1986.0,,N
2048,"Great Mouse Detective, The",Action Animation Children Crime,1986.0,,N
2050,Herbie Goes Bananas,Adventure Children Comedy,1980.0,,N
2051,Herbie Goes to Monte Carlo,Adventure Children Comedy,1977.0,,N
2052,Hocus Pocus,Children Comedy Fantasy Horror,1993.0,,B
2053,"Honey, I Blew Up the Kid",Children Comedy Sci-Fi,1992.0,,B
2054,"Honey, I Shrunk the Kids",Adventure Children Comedy Fantasy Sci-Fi,1989.0,Disney,N
2055,Hot Lead and Cold Feet,Action Comedy Western,1978.0,,N
2056,In Search of the Castaways,Adventure Children,1962.0,,G
2057,"Incredible Journey, The",Adventure Children,1963.0,,G
2058,"Negotiator, The",Action Crime Drama Mystery Thriller,1998.0,police,B
2059,"Parent Trap, The",Children Comedy Romance,1998.0,twins,B
2060,BASEketball,Comedy,1998.0,,B
2064,Roger & Me,Documentary,1989.0,"Michigan, General Motors",N
2065,"Purple Rose of Cairo, The",Comedy Drama Fantasy Romance,1985.0,In Netflix queue,N
2066,Out of the Past,Film-Noir,1947.0,memory,G
2067,Doctor Zhivago,Drama Romance War,1965.0,,G
2068,Fanny and Alexander (Fanny och Alexander),Drama Fantasy Mystery,1982.0,,N
2069,"Trip to Bountiful, The",Drama,1985.0,,N
2070,Tender Mercies,Drama Romance Western,1983.0,music,N
2071,And the Band Played On,Drama,1993.0,"In Netflix queue, AIDs",B
2072,"'burbs, The",Comedy,1989.0,,N
2073,Fandango,Comedy,1985.0,,N
2074,"Night Porter, The (Portiere di notte, Il)",Crime Drama Romance,1974.0,,N
2075,Mephisto,Drama War,1981.0,,N
2076,Blue Velvet,Drama Mystery Thriller,1986.0,"suburbia, sexuality",N
2077,"Journey of Natty Gann, The",Adventure Children,1985.0,,N
2078,"Jungle Book, The",Animation Children Comedy Musical,1967.0,Disney,G
2080,Lady and the Tramp,Animation Children Comedy Romance,1955.0,Disney,G
2081,"Little Mermaid, The",Animation Children Comedy Musical Romance,1989.0,,N
2082,"Mighty Ducks, The",Children Comedy,1992.0,,B
2083,"Muppet Christmas Carol, The",Children Comedy Musical,1992.0,,B
2084,Newsies,Children Musical,1992.0,,B
2085,101 Dalmatians (One Hundred and One Dalmatians),Adventure Animation Children,1961.0,Disney,G
2087,Peter Pan,Animation Children Fantasy Musical,1953.0,,G
2088,Popeye,Adventure Comedy Musical,1980.0,,N
2089,"Rescuers Down Under, The",Adventure Animation Children,1990.0,,B
2090,"Rescuers, The",Adventure Animation Children Crime Drama,1977.0,,N
2091,Return from Witch Mountain,Children Sci-Fi,1978.0,,N
2092,"Return of Jafar, The",Adventure Animation Children Fantasy Musical Romance,1994.0,,B
2093,Return to Oz,Adventure Children Fantasy,1985.0,,N
2094,"Rocketeer, The",Action Adventure Sci-Fi,1991.0,,B
2095,"Shaggy D.A., The",Children Comedy,1976.0,,N
2096,Sleeping Beauty,Animation Children Musical,1959.0,,G
2097,Something Wicked This Way Comes,Children Drama Fantasy Mystery Thriller,1983.0,"Ray Bradbury, carnival",N
2098,Son of Flubber,Children Comedy,1963.0,,G
2099,Song of the South,Adventure Animation Children Musical,1946.0,,G
2100,Splash,Comedy Fantasy Romance,1984.0,mermaid,N
2102,Steamboat Willie,Animation Children Comedy Musical,1928.0,,S
2103,Tall Tale,Adventure Children Fantasy Western,1995.0,,B
2104,Tex,Drama,1982.0,,N
2105,Tron,Action Adventure Sci-Fi,1982.0,,N
2106,Swing Kids,Drama War,1993.0,,B
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),Horror Thriller,1998.0,,B
2108,L.A. Story,Comedy Romance,1991.0,weather forecaster,B
2109,"Jerk, The",Comedy,1979.0,,N
2110,Dead Men Don't Wear Plaid,Comedy Crime Thriller,1982.0,,N
2111,"Man with Two Brains, The",Comedy,1983.0,,N
2112,Grand Canyon,Crime Drama,1991.0,,B
2114,"Outsiders, The",Drama,1983.0,S.E. Hinton,N
2115,Indiana Jones and the Temple of Doom,Action Adventure Fantasy,1984.0,archaeology,N
2116,"Lord of the Rings, The",Adventure Animation Children Fantasy,1978.0,"Tolkein, classic",N
2117,1984 (Nineteen Eighty-Four),Drama Sci-Fi,1984.0,,N
2118,"Dead Zone, The",Thriller,1983.0,Stephen King,N
2119,Maximum Overdrive,Horror,1986.0,,N
2120,Needful Things,Drama Horror,1993.0,,B
2121,Cujo,Horror Thriller,1983.0,Stephen King,N
2122,Children of the Corn,Horror Thriller,1984.0,Stephen King,N
2123,All Dogs Go to Heaven,Animation Children Comedy Drama Fantasy,1989.0,,N
2124,"Addams Family, The",Children Comedy Fantasy,1991.0,"black comedy, Family, gothic, Christopher Lloyd, quirky, Christina Ricci",B
2125,Ever After: A Cinderella Story,Comedy Drama Romance,1998.0,,B
2126,Snake Eyes,Action Crime Mystery Thriller,1998.0,,B
2130,Atlantic City,Crime Drama Romance,1980.0,,N
2131,Autumn Sonata (Höstsonaten),Drama,1978.0,,N
2132,Who's Afraid of Virginia Woolf?,Drama,1966.0,,G
2133,Adventures in Babysitting,Adventure Comedy,1987.0,,N
2134,Weird Science,Comedy Fantasy Sci-Fi,1985.0,,N
2135,Doctor Dolittle,Adventure Children Musical,1967.0,,G
2136,"Nutty Professor, The",Comedy Sci-Fi,1963.0,,G
2137,Charlotte's Web,Animation Children,1973.0,,N
2138,Watership Down,Adventure Animation Children Drama Fantasy,1978.0,"beautiful, atmospheric",N
2139,"Secret of NIMH, The",Adventure Animation Children Drama,1982.0,mice,N
2140,"Dark Crystal, The",Adventure Fantasy,1982.0,,N
2141,"American Tail, An",Adventure Animation Children Comedy,1986.0,,N
2142,"American Tail: Fievel Goes West, An",Adventure Animation Children Musical Western,1991.0,,B
2143,Legend,Adventure Fantasy Romance,1985.0,,N
2144,Sixteen Candles,Comedy Romance,1984.0,,N
2145,Pretty in Pink,Comedy Drama Romance,1986.0,"1980s, high school",N
2146,St. Elmo's Fire,Drama Romance,1985.0,post-college,N
2147,"Clan of the Cave Bear, The",Adventure Drama Fantasy,1986.0,,N
2148,House,Comedy Fantasy Horror,1986.0,,N
2149,House II: The Second Story,Comedy Fantasy Horror,1987.0,,N
2150,"Gods Must Be Crazy, The",Adventure Comedy,1980.0,,N
2151,"Gods Must Be Crazy II, The",Comedy,1989.0,,N
2152,Air Bud: Golden Receiver,Children Comedy,1998.0,,B
2153,"Avengers, The",Action Adventure,1998.0,,B
2154,How Stella Got Her Groove Back,Drama Romance,1998.0,,B
2155,"Slums of Beverly Hills, The",Comedy Drama,1998.0,,B
2156,"Best Man, The (Testimone dello sposo, Il)",Comedy Drama Romance,1998.0,,B
2159,Henry: Portrait of a Serial Killer,Crime Horror Thriller,1986.0,,N
2160,Rosemary's Baby,Drama Horror Thriller,1968.0,"scary, Atmospheric, suspense, creepy, paranoia, demons",G
2161,"NeverEnding Story, The",Adventure Children Fantasy,1984.0,,N
2162,"NeverEnding Story II: The Next Chapter, The",Adventure Children Fantasy,1990.0,,B
2163,Attack of the Killer Tomatoes!,Comedy Horror,1978.0,,N
2164,Surf Nazis Must Die,Action Comedy Drama Horror,1987.0,,N
2165,Your Friends and Neighbors,Comedy Drama,1998.0,,B
2166,Return to Paradise,Crime Drama Romance Thriller,1998.0,,B
2167,Blade,Action Horror Thriller,1998.0,vampires,B
2169,Dead Man on Campus,Comedy,1998.0,,B
2170,Wrongfully Accused,Action Comedy,1998.0,,B
2171,Next Stop Wonderland,Comedy Drama Romance,1998.0,"Boston, personals ads, aquarium",B
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy Drama,1998.0,,B
2174,Beetlejuice,Comedy Fantasy,1988.0,,N
2175,Déjà Vu,Drama Romance,1997.0,,B
2176,Rope,Crime Drama Thriller,1948.0,,G
2177,Family Plot,Comedy Thriller,1976.0,,N
2178,Frenzy,Thriller,1972.0,,N
2179,Topaz,Thriller,1969.0,,G
2180,Torn Curtain,Thriller,1966.0,,G
2181,Marnie,Drama Mystery Romance Thriller,1964.0,,G
2182,"Wrong Man, The",Drama Film-Noir Thriller,1956.0,,G
2183,"Man Who Knew Too Much, The",Adventure Drama Mystery Thriller,1956.0,,G
2184,"Trouble with Harry, The",Comedy Mystery,1955.0,,G
2185,I Confess,Thriller,1953.0,,G
2186,Strangers on a Train,Crime Drama Film-Noir Thriller,1951.0,murder,G
2187,Stage Fright,Mystery Romance Thriller,1950.0,theater,G
2188,54,Drama,1998.0,,B
2190,Why Do Fools Fall In Love?,Drama,1998.0,,B
2193,Willow,Action Adventure Fantasy,1988.0,,N
2194,"Untouchables, The",Action Crime Drama,1987.0,"Capone, gangsters",N
2195,Dirty Work,Comedy,1998.0,,B
2196,Knock Off,Action,1998.0,,B
2201,"Paradine Case, The",Drama,1947.0,,G
2202,Lifeboat,Drama War,1944.0,survival,G
2203,Shadow of a Doubt,Crime Drama Thriller,1943.0,small towns,G
2204,Saboteur,Mystery Thriller,1942.0,,G
2205,Mr. & Mrs. Smith,Comedy Romance,1941.0,,G
2206,Suspicion,Film-Noir Mystery Thriller,1941.0,paranoia,G
2207,Jamaica Inn,Drama,1939.0,,G
2208,"Lady Vanishes, The",Drama Mystery Thriller,1938.0,train,G
2210,Sabotage,Thriller,1936.0,,G
2211,Secret Agent,Thriller,1936.0,,G
2212,"Man Who Knew Too Much, The",Drama Thriller,1934.0,,G
2226,"Ring, The",Drama,1927.0,,S
2227,"Lodger: A Story of the London Fog, The",Crime Drama Thriller,1927.0,,S
2231,Rounders,Drama,1998.0,,B
2232,Cube,Horror Mystery Sci-Fi Thriller,1997.0,,B
2236,Simon Birch,Drama,1998.0,,B
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy Drama,1975.0,,N
2240,My Bodyguard,Drama,1980.0,,N
2241,Class,Comedy,1983.0,,N
2243,Broadcast News,Comedy Drama Romance,1987.0,journalism,N
2244,"Allnighter, The",Comedy Romance,1987.0,,N
2245,Working Girl,Comedy Drama Romance,1988.0,,N
2247,Married to the Mob,Comedy,1988.0,Mafia,N
2248,Say Anything...,Comedy Drama Romance,1989.0,"Lloyd Dobbler, In Your Eyes",N
2249,My Blue Heaven,Comedy,1990.0,Mafia,B
2252,Hero,Comedy Drama,1992.0,,B
2253,Toys,Comedy Fantasy,1992.0,,B
2255,Young Doctors in Love,Comedy,1982.0,,N
2256,Parasite,Horror Sci-Fi,1982.0,,N
2257,No Small Affair,Comedy Romance,1984.0,,N
2259,Blame It on Rio,Comedy Romance,1984.0,,N
2260,Wisdom,Crime Drama,1986.0,,N
2261,One Crazy Summer,Comedy,1986.0,,N
2262,About Last Night...,Comedy Drama Romance,1986.0,,N
2263,"Seventh Sign, The",Drama Fantasy Thriller,1988.0,,N
2264,We're No Angels,Comedy Crime,1989.0,,N
2265,Nothing But Trouble,Adventure Comedy,1991.0,,B
2266,"Butcher's Wife, The",Comedy Romance,1991.0,,B
2267,Mortal Thoughts,Mystery Thriller,1991.0,,B
2268,"Few Good Men, A",Crime Drama Thriller,1992.0,"military, court",B
2269,Indecent Proposal,Drama Romance,1993.0,,B
2271,Permanent Midnight,Drama,1998.0,,B
2272,One True Thing,Drama,1998.0,,B
2273,Rush Hour,Action Comedy Crime Thriller,1998.0,,B
2275,Six-String Samurai,Action Adventure Sci-Fi,1998.0,,B
2278,Ronin,Action Crime Thriller,1998.0,,B
2279,Urban Legend,Horror Thriller,1998.0,,B
2280,Clay Pigeons,Crime,1998.0,,B
2281,Monument Ave.,Action Crime Drama,1998.0,,B
2282,Pecker,Comedy Drama,1998.0,,B
2283,"Sheltering Sky, The",Drama,1990.0,,B
2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980.0,,N
2287,Them!,Horror Sci-Fi Thriller,1954.0,,G
2288,"Thing, The",Action Horror Sci-Fi Thriller,1982.0,,N
2289,"Player, The",Comedy Crime Drama,1992.0,,B
2290,Stardust Memories,Comedy Drama,1980.0,,N
2291,Edward Scissorhands,Drama Fantasy Romance,1990.0,freaks,B
2292,Overnight Delivery,Comedy Romance,1998.0,,B
2294,Antz,Adventure Animation Children Comedy Fantasy,1998.0,,B
2295,"Impostors, The",Comedy,1998.0,Screwball,B
2296,"Night at the Roxbury, A",Comedy,1998.0,SNL,B
2297,What Dreams May Come,Adventure Drama Fantasy Romance,1998.0,,B
2298,Strangeland,Thriller,1998.0,,B
2300,"Producers, The",Comedy,1968.0,Broadway,G
2301,History of the World: Part I,Comedy Musical,1981.0,,N
2302,My Cousin Vinny,Comedy,1992.0,court,B
2303,Nashville,Drama Musical,1975.0,,N
2304,Love Is the Devil,Drama,1998.0,,B
2306,Holy Man,Comedy,1998.0,,B
2307,One Tough Cop,Action Crime,1998.0,,B
2310,"Mighty, The",Drama,1998.0,adolescence,B
2311,2010: The Year We Make Contact,Sci-Fi,1984.0,,N
2312,Children of a Lesser God,Drama,1986.0,death penalty,N
2313,"Elephant Man, The",Drama,1980.0,freaks,N
2314,Beloved,Drama,1998.0,,B
2315,Bride of Chucky (Child's Play 4),Comedy Horror Thriller,1998.0,,B
2316,Practical Magic,Drama Fantasy Mystery Romance,1998.0,,B
2318,Happiness,Comedy Drama,1998.0,,B
2320,Apt Pupil,Drama Thriller,1998.0,,B
2321,Pleasantville,Comedy Drama Fantasy,1998.0,,B
2322,Soldier,Action Sci-Fi War,1998.0,,B
2323,"Cruise, The",Documentary,1998.0,,B
2324,Life Is Beautiful (La Vita è bella),Comedy Drama Romance War,1997.0,"emotional, sentimental, Heartwarming, tear jerker, tearjerking, bittersweet, Holocaust, poignant",B
2325,Orgazmo,Comedy,1997.0,,B
2327,Tales from the Darkside: The Movie,Fantasy Horror Thriller,1990.0,,B
2328,Vampires,Horror Western,1998.0,,B
2329,American History X,Crime Drama,1998.0,"emotional, racism, edward norton, thought-provoking, politics",B
2330,Hands on a Hard Body,Comedy Documentary,1996.0,,B
2331,Living Out Loud,Comedy Drama Romance,1998.0,,B
2332,Belly,Crime Drama,1998.0,,B
2333,Gods and Monsters,Drama,1998.0,,B
2334,"Siege, The",Action Thriller,1998.0,terrorism,B
2335,"Waterboy, The",Comedy,1998.0,football,B
2336,Elizabeth,Drama,1998.0,England,B
2337,Velvet Goldmine,Drama,1998.0,,B
2338,I Still Know What You Did Last Summer,Horror Mystery Thriller,1998.0,,B
2339,I'll Be Home For Christmas,Comedy Romance,1998.0,,B
2340,Meet Joe Black,Romance,1998.0,,B
2342,Hard Core Logo,Comedy Drama,1996.0,,B
2344,Runaway Train,Action Adventure Drama Thriller,1985.0,,N
2346,"Stepford Wives, The",Mystery Sci-Fi Thriller,1975.0,,N
2347,"Pope of Greenwich Village, The",Drama,1984.0,,N
2348,Sid and Nancy,Drama,1986.0,,N
2349,Mona Lisa,Comedy Thriller,1986.0,,N
2350,Heart Condition,Comedy,1990.0,,B
2351,"Nights of Cabiria (Notti di Cabiria, Le)",Drama,1957.0,In Netflix queue,G
2352,"Big Chill, The",Comedy Drama,1983.0,,N
2353,Enemy of the State,Action Thriller,1998.0,,B
2354,"Rugrats Movie, The",Animation Children Comedy,1998.0,,B
2355,"Bug's Life, A",Adventure Animation Children Comedy,1998.0,Pixar,B
2356,Celebrity,Comedy,1998.0,,B
2357,Central Station (Central do Brasil),Drama,1998.0,South America,B
2358,Savior,Drama War,1998.0,,B
2359,Waking Ned Devine (a.k.a. Waking Ned),Comedy,1998.0,,B
2360,"Celebration, The (Festen)",Drama,1998.0,In Netflix queue,B
2361,Pink Flamingos,Comedy,1972.0,,N
2362,Glen or Glenda,Drama,1953.0,,G
2363,Godzilla (Gojira),Drama Horror Sci-Fi,1954.0,,G
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The)",Action Horror Sci-Fi Thriller,1984.0,,N
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Action Sci-Fi,1962.0,,G
2366,King Kong,Action Adventure Fantasy Horror,1933.0,,G
2367,King Kong,Adventure Fantasy Romance Sci-Fi Thriller,1976.0,,N
2368,King Kong Lives,Adventure Sci-Fi,1986.0,,N
2369,Desperately Seeking Susan,Comedy Drama Romance,1985.0,,N
2370,"Emerald Forest, The",Action Adventure Drama,1985.0,,N
2371,Fletch,Comedy Crime Mystery,1985.0,,N
2372,Fletch Lives,Comedy,1989.0,,N
2373,Red Sonja,Action Adventure Fantasy,1985.0,,N
2374,Gung Ho,Comedy Drama,1986.0,,N
2375,"Money Pit, The",Comedy,1986.0,,N
2376,"View to a Kill, A",Action Adventure Thriller,1985.0,,N
2377,Lifeforce,Horror Sci-Fi,1985.0,,N
2378,Police Academy,Comedy Crime,1984.0,,N
2379,Police Academy 2: Their First Assignment,Comedy Crime,1985.0,,N
2380,Police Academy 3: Back in Training,Comedy Crime,1986.0,,N
2381,Police Academy 4: Citizens on Patrol,Comedy Crime,1987.0,,N
2382,Police Academy 5: Assignment: Miami Beach,Comedy Crime,1988.0,,N
2383,Police Academy 6: City Under Siege,Comedy Crime,1989.0,,N
2384,Babe: Pig in the City,Adventure Children Drama,1998.0,,B
2385,Home Fries,Comedy Romance,1998.0,,B
2387,Very Bad Things,Comedy Crime,1998.0,"dark comedy, dark humor",B
2388,Steam: The Turkish Bath (Hamam),Drama Romance,1997.0,,B
2389,Psycho,Crime Horror Thriller,1998.0,,B
2390,Little Voice,Comedy,1998.0,In Netflix queue,B
2391,"Simple Plan, A",Crime Drama Thriller,1998.0,heist,B
2392,Jack Frost,Children Comedy Drama,1998.0,,B
2393,Star Trek: Insurrection,Action Drama Romance Sci-Fi,1998.0,"space opera, Star Trek, cameo:Whoopi Goldberg",B
2394,"Prince of Egypt, The",Animation Musical,1998.0,"Bible, Moses",B
2395,Rushmore,Comedy Drama,1998.0,,B
2396,Shakespeare in Love,Comedy Drama Romance,1998.0,England,B
2398,Miracle on 34th Street,Comedy Drama,1947.0,,G
2399,Santa Claus: The Movie,Adventure Children Fantasy,1985.0,,N
2400,Prancer,Children Drama Fantasy,1989.0,,N
2401,Pale Rider,Western,1985.0,,N
2402,Rambo: First Blood Part II,Action Adventure Thriller,1985.0,,N
2403,First Blood (Rambo: First Blood),Action Adventure Drama Thriller,1982.0,,N
2404,Rambo III,Action Adventure Thriller War,1988.0,,N
2405,"Jewel of the Nile, The",Action Adventure Comedy Romance,1985.0,,N
2406,Romancing the Stone,Action Adventure Comedy Romance,1984.0,,N
2407,Cocoon,Comedy Sci-Fi,1985.0,,N
2408,Cocoon: The Return,Comedy Sci-Fi,1988.0,,N
2409,Rocky II,Action Drama,1979.0,,N
2410,Rocky III,Action Drama,1982.0,boxing,N
2411,Rocky IV,Action Drama,1985.0,boxing,N
2412,Rocky V,Action Drama,1990.0,boxing,B
2413,Clue,Comedy Crime Mystery Thriller,1985.0,,N
2414,Young Sherlock Holmes,Action Adventure Children Fantasy Mystery Thriller,1985.0,,N
2415,Violets Are Blue...,Drama Romance,1986.0,,N
2416,Back to School,Comedy,1986.0,,N
2417,Heartburn,Comedy Drama,1986.0,,N
2418,Nothing in Common,Comedy,1986.0,,N
